"id","year","educ","agekdbrn","racehisp"
859,2014,15,23,"hispanic"
864,2014,14,18,"white"
865,2014,12,23,"white"
866,2014,14,20,"white"
867,2014,12,19,"white"
868,2014,18,33,"white"
869,2014,15,25,"hispanic"
870,2014,14,23,"hispanic"
871,2014,15,35,"white"
872,2014,20,35,"white"
875,2014,12,27,"white"
876,2014,10,19,"hispanic"
877,2014,17,27,"white"
878,2014,13,24,"white"
879,2014,16,25,"black"
880,2014,17,30,"white"
881,2014,11,17,"hispanic"
882,2014,14,22,"white"
883,2014,20,22,"white"
884,2014,13,27,"hispanic"
886,2014,6,18,"white"
887,2014,16,17,"black"
888,2014,8,18,"white"
890,2014,12,22,"hispanic"
892,2014,20,26,"white"
894,2014,12,19,"black"
895,2014,18,22,"white"
897,2014,18,36,"white"
904,2014,12,17,"hispanic"
905,2014,12,21,"black"
906,2014,17,23,"white"
909,2014,14,16,"other"
911,2014,13,16,"other"
913,2014,19,21,"hispanic"
914,2014,8,16,"other"
915,2014,12,24,"hispanic"
917,2014,10,13,"black"
918,2014,14,19,"black"
919,2014,12,25,"black"
920,2014,20,30,"white"
921,2014,16,30,"white"
922,2014,13,22,"white"
923,2014,17,20,"white"
924,2014,16,29,"white"
925,2014,12,28,"white"
927,2014,16,22,"hispanic"
928,2014,15,25,"white"
929,2014,12,31,"white"
930,2014,16,28,"white"
931,2014,12,25,"white"
932,2014,12,28,"white"
935,2014,16,32,"white"
936,2014,13,25,"white"
937,2014,13,28,"white"
938,2014,11,19,"hispanic"
939,2014,15,21,"hispanic"
941,2014,12,23,"hispanic"
942,2014,12,18,"hispanic"
943,2014,16,19,"hispanic"
944,2014,12,21,"hispanic"
945,2014,14,26,"hispanic"
946,2014,0,18,"hispanic"
948,2014,16,29,"white"
949,2014,20,23,"hispanic"
950,2014,14,24,"white"
951,2014,18,18,"white"
952,2014,16,34,"white"
953,2014,18,33,"white"
954,2014,14,20,"white"
955,2014,12,21,"hispanic"
956,2014,14,24,"white"
957,2014,12,33,"hispanic"
958,2014,16,27,"white"
960,2014,16,26,"white"
961,2014,12,23,"white"
964,2014,12,21,"hispanic"
966,2014,16,27,"white"
968,2014,16,38,"white"
970,2014,16,35,"white"
971,2014,16,31,"white"
972,2014,14,24,"white"
973,2014,15,19,"white"
975,2014,17,34,"white"
979,2014,16,31,"white"
980,2014,14,19,"hispanic"
983,2014,16,37,"white"
984,2014,20,41,"white"
986,2014,11,19,"white"
987,2014,12,19,"white"
988,2014,11,21,"white"
989,2014,16,34,"white"
990,2014,13,24,"white"
991,2014,17,33,"white"
993,2014,13,36,"white"
995,2014,11,23,"white"
996,2014,13,23,"white"
997,2014,12,18,"white"
998,2014,9,31,"black"
1000,2014,17,36,"white"
1001,2014,13,23,"white"
1002,2014,13,19,"black"
1007,2014,12,29,"white"
1008,2014,16,28,"white"
1009,2014,11,18,"white"
1010,2014,12,22,"white"
1011,2014,12,30,"white"
1012,2014,12,28,"white"
1014,2014,11,18,"other"
1017,2014,11,21,"black"
1019,2014,20,30,"black"
1020,2014,12,17,"black"
1021,2014,12,18,"black"
1022,2014,13,23,"white"
1023,2014,12,16,"white"
1025,2014,12,30,"white"
1026,2014,11,30,"white"
1027,2014,14,20,"white"
1028,2014,11,18,"white"
1029,2014,12,20,"white"
1031,2014,0,19,"hispanic"
1032,2014,18,30,"white"
1033,2014,20,30,"black"
1034,2014,12,19,"white"
1035,2014,16,32,"other"
1036,2014,18,27,"white"
1037,2014,19,27,"white"
1038,2014,12,18,"white"
1039,2014,12,26,"white"
1041,2014,13,25,"white"
1042,2014,12,19,"white"
1043,2014,10,24,"white"
1044,2014,15,27,"white"
1045,2014,12,17,"white"
1046,2014,14,22,"other"
1048,2014,18,33,"white"
1049,2014,13,23,"white"
1050,2014,16,30,"white"
1051,2014,16,22,"white"
1052,2014,17,23,"white"
1053,2014,14,32,"white"
1054,2014,18,38,"hispanic"
1056,2014,18,29,"white"
1058,2014,16,26,"white"
1059,2014,16,39,"white"
1062,2014,11,25,"hispanic"
1063,2014,16,30,"black"
1064,2014,12,18,"black"
1065,2014,14,20,"black"
1067,2014,12,12,"black"
1068,2014,14,23,"black"
1069,2014,12,21,"black"
1070,2014,13,33,"black"
1072,2014,19,27,"white"
1073,2014,15,23,"black"
1074,2014,18,23,"white"
1075,2014,11,17,"hispanic"
1077,2014,17,25,"hispanic"
1079,2014,16,27,"white"
1080,2014,15,23,"hispanic"
1081,2014,13,20,"hispanic"
1082,2014,12,23,"white"
1083,2014,13,17,"white"
1084,2014,12,19,"white"
1085,2014,12,19,"white"
1087,2014,14,21,"black"
1089,2014,12,23,"hispanic"
1090,2014,16,23,"hispanic"
1091,2014,5,17,"hispanic"
1093,2014,14,31,"hispanic"
1094,2014,15,15,"black"
1095,2014,16,32,"hispanic"
1096,2014,10,20,"white"
1098,2014,12,24,"white"
1099,2014,15,19,"other"
1100,2014,12,20,"hispanic"
1101,2014,16,20,"hispanic"
1102,2014,15,20,"white"
1103,2014,16,26,"white"
1104,2014,14,24,"white"
1105,2014,16,29,"white"
1106,2014,13,21,"white"
1108,2014,13,21,"white"
1110,2014,12,21,"hispanic"
1112,2014,14,16,"white"
1113,2014,12,20,"white"
1116,2014,14,31,"white"
1120,2014,16,19,"hispanic"
1122,2014,18,30,"other"
1124,2014,18,29,"white"
1126,2014,14,31,"white"
1127,2014,18,30,"white"
1129,2014,18,23,"white"
1130,2014,16,21,"white"
1131,2014,16,22,"white"
1132,2014,12,27,"black"
1133,2014,14,37,"white"
1138,2014,16,21,"black"
1139,2014,11,16,"black"
1140,2014,10,21,"white"
1142,2014,15,19,"black"
1143,2014,16,25,"black"
1144,2014,14,25,"white"
1146,2014,12,18,"white"
1147,2014,16,30,"white"
1148,2014,12,19,"other"
1154,2014,13,21,"white"
1155,2014,12,21,"black"
1156,2014,10,18,"white"
1157,2014,16,27,"white"
1158,2014,16,29,"black"
1159,2014,18,29,"white"
1160,2014,12,39,"white"
1162,2014,14,30,"white"
1164,2014,18,30,"white"
1166,2014,16,22,"white"
1167,2014,14,25,"black"
1168,2014,11,19,"black"
1169,2014,10,37,"white"
1170,2014,12,20,"black"
1173,2014,14,25,"black"
1174,2014,12,27,"white"
1175,2014,14,25,"black"
1176,2014,10,21,"white"
1177,2014,14,24,"white"
1179,2014,12,21,"white"
1182,2014,12,25,"white"
1185,2014,14,21,"white"
1186,2014,14,31,"white"
1188,2014,10,17,"white"
1189,2014,14,25,"white"
1190,2014,12,17,"white"
1191,2014,12,19,"white"
1192,2014,16,19,"white"
1193,2014,18,29,"white"
1194,2014,10,17,"white"
1197,2014,12,20,"white"
1198,2014,12,16,"white"
1200,2014,13,25,"black"
1201,2014,12,16,"black"
1202,2014,12,27,"black"
1203,2014,11,19,"black"
1204,2014,11,17,"black"
1205,2014,12,23,"hispanic"
1206,2014,12,40,"white"
1207,2014,16,23,"black"
1208,2014,12,26,"white"
1209,2014,14,21,"white"
1213,2014,12,19,"white"
1218,2014,16,18,"hispanic"
1220,2014,14,39,"hispanic"
1221,2014,6,23,"hispanic"
1222,2014,10,21,"hispanic"
1223,2014,8,22,"hispanic"
1224,2014,12,18,"hispanic"
1228,2014,12,33,"hispanic"
1229,2014,12,43,"white"
1231,2014,12,18,"white"
1232,2014,9,18,"black"
1233,2014,16,30,"white"
1234,2014,16,31,"white"
1235,2014,11,16,"black"
1236,2014,16,39,"white"
1237,2014,15,27,"black"
1238,2014,12,19,"black"
1239,2014,20,30,"white"
1240,2014,12,18,"white"
1241,2014,18,20,"black"
1242,2014,13,23,"black"
1244,2014,3,23,"hispanic"
1245,2014,12,19,"white"
1246,2014,12,24,"white"
1247,2014,12,18,"white"
1248,2014,5,18,"hispanic"
1249,2014,12,30,"white"
1252,2014,12,23,"white"
1253,2014,16,21,"white"
1254,2014,9,22,"white"
1255,2014,12,23,"white"
1256,2014,14,16,"white"
1257,2014,12,21,"white"
1258,2014,12,28,"white"
1260,2014,14,25,"white"
1261,2014,15,21,"white"
1262,2014,13,21,"black"
1263,2014,18,27,"black"
1264,2014,12,27,"white"
1265,2014,15,22,"black"
1266,2014,10,18,"black"
1269,2014,19,24,"black"
1271,2014,12,23,"white"
1272,2014,12,21,"white"
1274,2014,17,26,"white"
1279,2014,11,22,"hispanic"
1281,2014,12,28,"hispanic"
1282,2014,13,26,"white"
1284,2014,12,19,"hispanic"
1285,2014,10,16,"black"
1286,2014,14,26,"hispanic"
1287,2014,14,17,"white"
1288,2014,12,17,"hispanic"
1289,2014,12,30,"white"
1290,2014,20,24,"white"
1291,2014,12,23,"hispanic"
1293,2014,16,24,"other"
1295,2014,1,29,"hispanic"
1296,2014,12,19,"white"
1297,2014,20,21,"white"
1298,2014,16,21,"white"
1301,2014,16,26,"white"
1302,2014,16,32,"white"
1305,2014,8,20,"white"
1306,2014,12,32,"white"
1309,2014,19,35,"white"
1314,2014,14,30,"white"
1315,2014,17,26,"white"
1316,2014,16,29,"white"
1318,2014,16,22,"white"
1321,2014,14,35,"white"
1322,2014,16,30,"white"
1323,2014,20,38,"white"
1325,2014,12,21,"white"
1326,2014,16,28,"white"
1327,2014,16,28,"white"
1328,2014,16,18,"white"
1329,2014,18,31,"white"
1330,2014,7,16,"hispanic"
1331,2014,12,22,"white"
1332,2014,12,30,"white"
1336,2014,14,23,"hispanic"
1340,2014,14,18,"white"
1342,2014,14,24,"white"
1343,2014,16,23,"white"
1344,2014,12,21,"white"
1345,2014,16,25,"white"
1346,2014,16,26,"white"
1347,2014,14,18,"white"
1348,2014,14,29,"white"
1349,2014,16,27,"white"
1350,2014,16,40,"white"
1351,2014,15,22,"white"
1352,2014,12,19,"white"
1353,2014,12,24,"white"
1354,2014,12,28,"white"
1355,2014,10,24,"white"
1356,2014,16,41,"white"
1357,2014,12,28,"white"
1358,2014,12,25,"white"
1359,2014,16,22,"white"
1360,2014,12,21,"white"
1361,2014,11,20,"white"
1362,2014,11,29,"white"
1363,2014,15,21,"white"
1364,2014,12,18,"black"
1365,2014,12,25,"white"
1368,2014,12,30,"white"
1369,2014,8,16,"hispanic"
1370,2014,14,21,"white"
1371,2014,18,35,"white"
1373,2014,16,32,"white"
1376,2014,12,18,"white"
1377,2014,14,35,"white"
1379,2014,12,17,"white"
1380,2014,19,30,"white"
1382,2014,12,30,"white"
1386,2014,12,19,"white"
1388,2014,13,37,"white"
1389,2014,11,17,"white"
1391,2014,15,35,"white"
1393,2014,15,23,"white"
1394,2014,10,19,"white"
1395,2014,15,34,"black"
1396,2014,18,30,"white"
1397,2014,12,18,"white"
1398,2014,20,26,"white"
1399,2014,16,38,"white"
1404,2014,12,30,"white"
1405,2014,18,32,"white"
1406,2014,20,32,"white"
1408,2014,12,24,"white"
1409,2014,9,26,"white"
1412,2014,14,28,"white"
1413,2014,12,21,"white"
1414,2014,16,28,"white"
1415,2014,9,24,"white"
1417,2014,15,26,"white"
1419,2014,16,35,"white"
1421,2014,14,25,"black"
1424,2014,18,24,"white"
1425,2014,12,21,"white"
1427,2014,15,34,"white"
1428,2014,15,24,"other"
1429,2014,19,35,"white"
1433,2014,12,20,"other"
1435,2014,16,20,"white"
1436,2014,12,30,"white"
1437,2014,10,18,"white"
1438,2014,13,24,"other"
1439,2014,12,25,"other"
1440,2014,12,26,"white"
1441,2014,8,28,"white"
1443,2014,13,21,"white"
1444,2014,11,23,"white"
1445,2014,11,22,"white"
1446,2014,11,30,"white"
1449,2014,9,23,"white"
1450,2014,12,24,"white"
1453,2014,18,32,"white"
1454,2014,16,31,"white"
1455,2014,17,32,"white"
1456,2014,12,20,"white"
1457,2014,12,35,"white"
1458,2014,14,23,"white"
1460,2014,20,37,"white"
1461,2014,10,20,"white"
1462,2014,8,22,"white"
1463,2014,14,17,"white"
1464,2014,9,25,"hispanic"
1465,2014,12,22,"black"
1466,2014,8,21,"hispanic"
1469,2014,12,18,"white"
1470,2014,16,29,"other"
1472,2014,16,35,"white"
1473,2014,11,15,"white"
1474,2014,10,21,"white"
1477,2014,16,24,"white"
1478,2014,14,26,"white"
1482,2014,14,17,"white"
1483,2014,12,20,"white"
1484,2014,16,28,"white"
1485,2014,15,20,"white"
1486,2014,12,23,"white"
1487,2014,12,19,"white"
1488,2014,12,20,"white"
1489,2014,10,16,"black"
1490,2014,12,26,"white"
1491,2014,12,30,"white"
1493,2014,16,23,"white"
1494,2014,10,22,"white"
1495,2014,13,44,"black"
1496,2014,14,21,"white"
1498,2014,14,18,"white"
1500,2014,11,23,"white"
1501,2014,18,25,"white"
1502,2014,12,30,"white"
1503,2014,14,19,"white"
1504,2014,9,17,"white"
1505,2014,12,27,"white"
1507,2014,12,25,"white"
1508,2014,18,35,"white"
1510,2014,10,18,"white"
1511,2014,15,52,"white"
1512,2014,9,18,"white"
1513,2014,12,18,"white"
1514,2014,16,35,"white"
1515,2014,12,20,"white"
1516,2014,16,24,"white"
1518,2014,12,21,"white"
1519,2014,16,22,"white"
1520,2014,10,16,"black"
1521,2014,12,21,"white"
1522,2014,16,26,"white"
1524,2014,12,20,"white"
1527,2014,13,20,"white"
1529,2014,12,21,"white"
1530,2014,17,23,"white"
1534,2014,16,17,"white"
1536,2014,10,33,"other"
1537,2014,16,38,"white"
1538,2014,12,19,"white"
1539,2014,12,27,"white"
1540,2014,9,24,"white"
1541,2014,10,16,"white"
1542,2014,12,23,"black"
1544,2014,16,22,"white"
1546,2014,14,48,"white"
1547,2014,12,21,"white"
1548,2014,14,19,"white"
1549,2014,18,27,"white"
1550,2014,15,31,"black"
1552,2014,9,17,"white"
1554,2014,12,26,"white"
1556,2014,13,18,"black"
1557,2014,11,24,"black"
1558,2014,15,23,"white"
1559,2014,15,22,"white"
1560,2014,16,33,"white"
1561,2014,12,23,"black"
1562,2014,14,21,"white"
1563,2014,12,23,"white"
1564,2014,12,22,"white"
1565,2014,12,20,"white"
1566,2014,12,24,"white"
1567,2014,13,27,"white"
1568,2014,12,20,"white"
1569,2014,12,16,"black"
1571,2014,12,19,"black"
1574,2014,11,17,"black"
1576,2014,15,22,"black"
1579,2014,10,16,"black"
1580,2014,12,21,"white"
1581,2014,10,16,"white"
1583,2014,18,17,"black"
1584,2014,12,25,"black"
1586,2014,12,15,"black"
1589,2014,18,19,"white"
1590,2014,14,16,"white"
1591,2014,16,23,"white"
1592,2014,20,47,"white"
1593,2014,16,29,"white"
1594,2014,12,20,"white"
1595,2014,8,23,"white"
1596,2014,12,23,"white"
1597,2014,12,30,"white"
1598,2014,16,22,"white"
1600,2014,18,35,"white"
1601,2014,15,24,"white"
1602,2014,12,18,"black"
1604,2014,14,21,"black"
1605,2014,19,16,"black"
1607,2014,18,23,"white"
1608,2014,8,18,"black"
1609,2014,11,18,"white"
1610,2014,10,26,"black"
1612,2014,8,16,"white"
1616,2014,8,24,"white"
1617,2014,12,24,"white"
1620,2014,11,19,"black"
1622,2014,16,31,"other"
1623,2014,12,16,"black"
1624,2014,11,20,"black"
1625,2014,14,29,"hispanic"
1626,2014,13,17,"white"
1628,2014,10,30,"white"
1629,2014,12,20,"white"
1631,2014,15,29,"white"
1632,2014,13,35,"white"
1633,2014,14,20,"white"
1636,2014,14,29,"white"
1637,2014,13,16,"black"
1638,2014,10,22,"white"
1639,2014,11,19,"white"
1640,2014,12,25,"white"
1641,2014,13,24,"black"
1642,2014,13,21,"black"
1643,2014,11,23,"hispanic"
1644,2014,12,19,"white"
1647,2014,14,18,"black"
1648,2014,13,21,"white"
1649,2014,14,30,"black"
1650,2014,16,23,"white"
1651,2014,20,39,"white"
1652,2014,16,24,"white"
1653,2014,12,20,"black"
1654,2014,16,24,"white"
1655,2014,16,26,"white"
1656,2014,11,16,"white"
1657,2014,12,30,"white"
1658,2014,12,17,"black"
1660,2014,19,24,"white"
1661,2014,17,23,"white"
1662,2014,14,20,"white"
1664,2014,16,20,"white"
1665,2014,12,18,"hispanic"
1667,2014,13,16,"black"
1669,2014,12,18,"white"
1672,2014,16,27,"white"
1673,2014,8,20,"white"
1678,2014,16,29,"white"
1679,2014,14,27,"white"
1680,2014,12,19,"black"
1681,2014,12,20,"white"
1683,2014,10,18,"white"
1684,2014,10,17,"white"
1685,2014,16,21,"white"
1686,2014,18,32,"white"
1688,2014,12,20,"white"
1689,2014,12,17,"black"
1691,2014,14,21,"black"
1692,2014,12,21,"black"
1693,2014,13,17,"black"
1694,2014,8,23,"white"
1695,2014,12,22,"white"
1698,2014,12,27,"white"
1699,2014,14,30,"white"
1701,2014,10,17,"white"
1702,2014,11,19,"white"
1703,2014,13,34,"white"
1705,2014,11,34,"white"
1706,2014,12,33,"white"
1708,2014,16,33,"white"
1709,2014,20,32,"black"
1712,2014,16,19,"black"
1714,2014,18,19,"black"
1715,2014,12,21,"black"
1716,2014,14,22,"black"
1718,2014,8,21,"black"
1719,2014,18,31,"black"
1720,2014,11,18,"black"
1721,2014,12,19,"black"
1722,2014,16,22,"black"
1723,2014,8,19,"white"
1726,2014,20,29,"white"
1727,2014,12,26,"black"
1728,2014,14,22,"white"
1729,2014,12,18,"black"
1730,2014,12,21,"black"
1731,2014,12,17,"white"
1732,2014,10,16,"black"
1734,2014,18,43,"white"
1735,2014,20,29,"white"
1736,2014,17,21,"white"
1737,2014,16,23,"white"
1738,2014,16,25,"white"
1739,2014,11,20,"white"
1740,2014,12,25,"white"
1742,2014,16,20,"white"
1743,2014,14,25,"white"
1744,2014,18,19,"black"
1745,2014,18,37,"white"
1746,2014,16,21,"black"
1747,2014,14,24,"hispanic"
1749,2014,12,19,"white"
1750,2014,12,23,"white"
1751,2014,12,20,"white"
1752,2014,12,25,"hispanic"
1753,2014,14,27,"white"
1754,2014,20,31,"other"
1755,2014,16,33,"white"
1756,2014,18,25,"white"
1757,2014,16,30,"white"
1758,2014,18,26,"white"
1759,2014,15,28,"white"
1760,2014,16,26,"white"
1761,2014,12,25,"white"
1762,2014,14,23,"white"
1764,2014,12,18,"white"
1765,2014,18,30,"white"
1767,2014,12,21,"white"
1768,2014,19,36,"white"
1769,2014,14,25,"white"
1770,2014,20,31,"white"
1773,2014,14,20,"white"
1775,2014,12,27,"white"
1778,2014,16,30,"white"
1779,2014,16,29,"white"
1780,2014,14,22,"white"
1781,2014,9,20,"white"
1783,2014,12,18,"white"
1784,2014,12,21,"white"
1785,2014,13,21,"white"
1786,2014,16,32,"white"
1787,2014,16,22,"white"
1788,2014,13,17,"black"
1792,2014,16,24,"other"
1794,2014,12,22,"white"
1795,2014,14,17,"white"
1796,2014,15,23,"white"
1797,2014,15,20,"white"
1798,2014,16,25,"white"
1799,2014,14,26,"white"
1800,2014,12,23,"white"
1801,2014,12,32,"white"
1802,2014,17,19,"white"
1803,2014,12,22,"white"
1804,2014,10,18,"white"
1805,2014,18,19,"white"
1806,2014,12,21,"white"
1807,2014,16,40,"white"
1808,2014,11,21,"white"
1809,2014,11,21,"white"
1810,2014,15,24,"white"
1811,2014,12,21,"white"
1812,2014,14,27,"white"
1813,2014,12,31,"white"
1814,2014,18,25,"white"
1815,2014,13,22,"white"
1816,2014,16,23,"white"
1817,2014,13,22,"white"
1821,2014,12,21,"white"
1822,2014,16,23,"white"
1825,2014,12,21,"white"
1826,2014,12,23,"white"
1827,2014,9,22,"hispanic"
1829,2014,12,27,"white"
1830,2014,19,25,"white"
1836,2014,16,26,"white"
1837,2014,16,24,"white"
1838,2014,20,24,"white"
1843,2014,14,24,"white"
1845,2014,12,27,"white"
1846,2014,14,20,"white"
1848,2014,18,18,"white"
1849,2014,12,20,"white"
1851,2014,16,34,"white"
1852,2014,16,21,"white"
1853,2014,12,30,"white"
1854,2014,16,25,"white"
1855,2014,14,25,"white"
1856,2014,9,19,"white"
1858,2014,19,21,"white"
1859,2014,18,36,"white"
1860,2014,17,24,"white"
1861,2014,16,18,"black"
1862,2014,10,20,"white"
1863,2014,16,22,"other"
1864,2014,12,21,"white"
1865,2014,13,25,"white"
1866,2014,12,25,"white"
1867,2014,12,23,"white"
1868,2014,15,26,"white"
1869,2014,13,24,"white"
1871,2014,14,16,"white"
1872,2014,13,24,"white"
1873,2014,12,38,"white"
1874,2014,18,33,"other"
1875,2014,12,21,"white"
1876,2014,16,28,"white"
1877,2014,12,20,"white"
1878,2014,11,45,"white"
1879,2014,12,18,"white"
1880,2014,10,24,"white"
1882,2014,12,22,"white"
1884,2014,12,26,"white"
1886,2014,18,29,"white"
1887,2014,13,27,"white"
1889,2014,16,24,"white"
1890,2014,13,22,"white"
1891,2014,13,30,"white"
1892,2014,14,32,"white"
1893,2014,14,22,"white"
1894,2014,12,23,"white"
1895,2014,12,25,"other"
1896,2014,15,22,"white"
1898,2014,16,22,"white"
1900,2014,18,31,"white"
1901,2014,11,24,"white"
1903,2014,12,23,"white"
1904,2014,12,18,"white"
1905,2014,12,21,"white"
1906,2014,14,24,"white"
1907,2014,12,25,"white"
1908,2014,12,18,"black"
1909,2014,14,21,"white"
1910,2014,12,22,"white"
1911,2014,12,21,"white"
1913,2014,12,21,"other"
1914,2014,19,25,"white"
1915,2014,12,33,"white"
1917,2014,9,21,"white"
1918,2014,17,23,"white"
1919,2014,12,25,"white"
1920,2014,18,24,"white"
1921,2014,16,30,"white"
1923,2014,12,27,"white"
1926,2014,12,24,"white"
1927,2014,16,25,"black"
1928,2014,14,23,"white"
1929,2014,17,19,"white"
1931,2014,12,21,"white"
1932,2014,14,21,"white"
1933,2014,12,19,"white"
1934,2014,6,18,"hispanic"
1935,2014,12,31,"white"
1937,2014,14,23,"white"
1938,2014,20,35,"white"
1941,2014,12,30,"white"
1942,2014,15,30,"white"
1943,2014,12,40,"white"
1945,2014,11,17,"white"
1947,2014,18,30,"white"
1948,2014,19,24,"white"
1949,2014,12,22,"white"
1950,2014,17,35,"white"
1952,2014,12,28,"white"
1953,2014,16,37,"white"
1954,2014,16,16,"white"
1955,2014,12,20,"white"
1956,2014,14,31,"white"
1957,2014,12,26,"white"
1958,2014,15,25,"hispanic"
1959,2014,9,16,"white"
1960,2014,16,43,"white"
1961,2014,15,25,"white"
1962,2014,18,31,"white"
1963,2014,12,22,"black"
1964,2014,10,19,"black"
1966,2014,14,23,"white"
1967,2014,11,21,"white"
1971,2014,12,37,"black"
1973,2014,12,19,"white"
1974,2014,15,26,"black"
1975,2014,16,21,"hispanic"
1976,2014,11,24,"black"
1978,2014,18,19,"black"
1979,2014,9,21,"black"
1980,2014,13,21,"black"
1982,2014,12,35,"hispanic"
1983,2014,6,20,"black"
1984,2014,12,18,"white"
1985,2014,12,24,"white"
1988,2014,11,17,"white"
1989,2014,8,18,"hispanic"
1990,2014,14,21,"white"
1992,2014,20,25,"white"
1994,2014,12,19,"white"
1995,2014,12,20,"hispanic"
1996,2014,13,25,"hispanic"
1997,2014,12,22,"hispanic"
1998,2014,15,20,"hispanic"
2000,2014,14,25,"white"
2001,2014,13,21,"hispanic"
2002,2014,12,20,"white"
2003,2014,11,20,"white"
2004,2014,11,20,"hispanic"
2005,2014,18,23,"white"
2006,2014,11,22,"hispanic"
2007,2014,8,21,"hispanic"
2008,2014,11,16,"hispanic"
2009,2014,11,18,"hispanic"
2010,2014,7,21,"hispanic"
2011,2014,5,28,"hispanic"
2012,2014,14,22,"hispanic"
2013,2014,14,20,"white"
2014,2014,15,20,"hispanic"
2015,2014,9,16,"hispanic"
2016,2014,12,33,"white"
2017,2014,6,20,"white"
2018,2014,12,25,"hispanic"
2019,2014,15,23,"hispanic"
2021,2014,17,20,"hispanic"
2022,2014,8,25,"hispanic"
2024,2014,12,24,"hispanic"
2025,2014,4,24,"hispanic"
2026,2014,9,17,"hispanic"
2027,2014,12,16,"hispanic"
2029,2014,12,30,"hispanic"
2030,2014,11,17,"hispanic"
2031,2014,6,17,"hispanic"
2032,2014,12,19,"hispanic"
2033,2014,12,16,"black"
2036,2014,16,26,"hispanic"
2037,2014,0,25,"other"
2038,2014,15,29,"white"
2039,2014,16,41,"white"
2040,2014,15,21,"white"
2041,2014,18,20,"hispanic"
2042,2014,14,21,"white"
2043,2014,18,33,"white"
2044,2014,14,22,"white"
2045,2014,18,25,"white"
2046,2014,14,19,"white"
2047,2014,14,32,"white"
2048,2014,14,42,"hispanic"
2049,2014,12,19,"hispanic"
2050,2014,15,24,"hispanic"
2052,2014,16,25,"white"
2054,2014,11,25,"hispanic"
2055,2014,14,21,"white"
2061,2014,18,29,"white"
2064,2014,12,28,"white"
2065,2014,16,16,"white"
2066,2014,20,29,"hispanic"
2068,2014,16,28,"white"
2069,2014,12,25,"white"
2070,2014,9,16,"hispanic"
2071,2014,16,22,"white"
2072,2014,16,27,"hispanic"
2073,2014,16,23,"white"
2079,2014,14,24,"white"
2080,2014,20,19,"white"
2081,2014,14,37,"white"
2082,2014,16,23,"hispanic"
2084,2014,13,19,"black"
2085,2014,17,28,"white"
2086,2014,12,21,"white"
2089,2014,8,19,"hispanic"
2090,2014,14,30,"white"
2091,2014,12,19,"black"
2092,2014,12,18,"white"
2093,2014,15,22,"white"
2094,2014,13,26,"hispanic"
2095,2014,12,30,"white"
2096,2014,12,19,"white"
2098,2014,12,17,"hispanic"
2099,2014,11,18,"hispanic"
2100,2014,13,19,"hispanic"
2101,2014,6,22,"hispanic"
2102,2014,11,18,"hispanic"
2103,2014,12,24,"hispanic"
2104,2014,14,35,"hispanic"
2105,2014,9,40,"hispanic"
2106,2014,11,23,"hispanic"
2107,2014,6,20,"hispanic"
2108,2014,12,20,"hispanic"
2109,2014,14,25,"hispanic"
2110,2014,16,25,"white"
2111,2014,14,22,"white"
2114,2014,15,25,"white"
2115,2014,12,21,"white"
2116,2014,14,19,"white"
2117,2014,14,19,"black"
2118,2014,13,32,"hispanic"
2120,2014,12,18,"other"
2124,2014,8,15,"hispanic"
2125,2014,12,17,"hispanic"
2126,2014,16,46,"black"
2127,2014,11,23,"hispanic"
2128,2014,11,25,"other"
2129,2014,18,25,"hispanic"
2130,2014,6,20,"hispanic"
2131,2014,13,28,"other"
2132,2014,12,19,"white"
2133,2014,14,20,"white"
2135,2014,9,20,"white"
2136,2014,16,31,"white"
2137,2014,11,17,"white"
2138,2014,13,19,"hispanic"
2139,2014,11,12,"white"
2140,2014,13,17,"white"
2141,2014,20,32,"white"
2143,2014,16,29,"white"
2144,2014,9,16,"white"
2145,2014,9,17,"white"
2148,2014,14,30,"hispanic"
2149,2014,16,32,"white"
2150,2014,15,28,"white"
2152,2014,12,42,"white"
2153,2014,14,20,"white"
2154,2014,14,28,"white"
2156,2014,17,30,"white"
2157,2014,16,25,"white"
2158,2014,13,22,"white"
2160,2014,12,28,"white"
2161,2014,12,25,"white"
2166,2014,16,22,"white"
2167,2014,8,21,"white"
2168,2014,15,24,"white"
2169,2014,12,23,"white"
2170,2014,16,35,"white"
2171,2014,14,22,"white"
2172,2014,12,19,"white"
2173,2014,12,23,"white"
2175,2014,19,20,"white"
2176,2014,16,28,"white"
2178,2014,16,21,"hispanic"
2179,2014,14,23,"white"
2183,2014,20,35,"white"
2185,2014,18,24,"white"
2186,2014,15,32,"white"
2187,2014,12,21,"white"
2188,2014,11,17,"white"
2189,2014,16,29,"white"
2193,2014,14,19,"white"
2195,2014,14,20,"white"
2199,2014,12,34,"white"
2202,2014,12,20,"white"
2207,2014,12,19,"white"
2208,2014,18,25,"white"
2210,2014,3,21,"white"
2211,2014,10,25,"white"
2212,2014,13,27,"hispanic"
2213,2014,11,17,"hispanic"
2214,2014,20,29,"hispanic"
2215,2014,12,19,"white"
2216,2014,9,21,"white"
2217,2014,9,18,"white"
2218,2014,13,21,"white"
2219,2014,18,22,"white"
2220,2014,9,24,"hispanic"
2221,2014,11,19,"white"
2224,2014,11,17,"white"
2228,2014,20,32,"hispanic"
2229,2014,15,23,"white"
2230,2014,9,24,"hispanic"
2231,2014,18,31,"other"
